6472863092117640,-8.506484,0.2940181,4.299304,0.030492295,-0.009320789,-0.015845342
6472864746954202,-8.559127,0.37537405,4.1458645,0.0017310036,0.0061250897,0.005193011
6472864865152744,-8.556734,0.18125631,4.1554356,-0.020505736,0.001065233,0.015046417
6472864884854254,-8.530413,0.26021945,4.1841493,0.007057169,0.0026630824,0.0023967742
6472864924233161,-8.573483,0.28205398,4.086044,0.015445879,-0.0055924733,-0.0018641578
6472865042462067,-8.525627,0.23629123,4.126722,-0.004260932,0.009320789,0.009453943
6472865062167067,-8.449057,0.20039889,4.107579,0.0017310036,0.0009320789,-0.0067908606
6472865160697744,-8.575876,0.29641092,4.153043,0.00039946238,0.0022636203,-0.0037283157
6472865239447588,-8.60459,0.29641092,4.1482573,-0.005059857,-0.0019973118,0.0026630824
6472865357675296,-8.571091,0.29162526,4.136293,0.002130466,0.0017310036,-0.0069240145
6472865377378317,-8.571091,0.2748755,4.1458645,-0.0013315412,-0.0038614697,-0.0006657706
6472865475861181,-8.554341,0.24825534,4.119543,0.00013315413,0.0026630824,-0.0014646954
6472865495563317,-8.547162,0.24825534,4.1291146,-0.0019973118,0.0011983871,-0.0026630824
6472865594075088,-8.571091,0.28923243,4.1674,0.0055924733,-0.0037283157,-0.00079892477
6472865653169879,-8.52802,0.21714866,4.165007,-0.0026630824,-0.0005326165,0.005059857
6472865712285400,-8.556734,0.22432712,4.1410785,0.0013315412,-0.013182258,0.0029293909
6472865830479567,-8.56152,0.23629123,4.2056847,-0.0011983871,-0.0061250897,0.0009320789
6472865850187900,-8.539984,0.24107689,4.174578,-0.001065233,-0.0145138,0.0025299285
6472865928978473,-8.563912,0.2844468,4.1482573,-0.0005326165,-0.009320789,0.0029293909
6472865948674202,-8.568698,0.2940181,4.165007,-0.0013315412,-0.011451255,0.0029293909
6472866066886442,-8.523234,0.24586253,4.2511487,0.0039946237,-0.02290251,-0.00039946238
6472866185085192,-8.595019,0.2868396,4.1985064,0.0022636203,-0.004127778,-0.0014646954
6472866204788369,-8.568698,0.2434697,4.2272205,-0.0026630824,-0.0075897854,0.0017310036
6472866303312588,-8.551949,0.24107689,4.176971,0.001065233,-0.0054593193,-0.004260932
6472866323015504,-8.520842,0.253041,4.165007,-0.00039946238,0.007856093,-0.0022636203
6472866421530296,-8.547162,0.23389842,4.2272205,-0.007057169,-0.0026630824,-0.0045272405
6472866598812848,-8.556734,0.23389842,4.191328,-0.0066577066,0.013981183,-0.0022636203
6472866618517015,-8.575876,0.22671995,4.15065,-0.0023967742,0.02197043,-0.0017310036
6472866717028890,-8.535198,0.212363,4.2104707,0.0026630824,0.01291595,0.00026630826
6472866736730869,-8.513663,0.20039889,4.200899,0.0026630824,0.012250179,0.004926703
6472866835233109,-8.566305,0.23150559,4.15065,0.00039946238,0.018907886,0.006258244
6472866854934254,-8.551949,0.2219343,4.1410785,0.0014646954,0.017576344,0.006391398
6472866953427952,-8.563912,0.2434697,4.1147575,0.003195699,0.011983871,0.004127778
6472866973128890,-8.575876,0.23389842,4.1458645,0.008255556,0.0069240145,0.005326165
6472867071626702,-8.520842,0.21475583,4.0764723,0.019440502,0.002130466,0.0029293909
6472867189864827,-8.487342,0.31316066,4.069294,0.032755915,0.0037283157,0.0055924733
6472867209565504,-8.585447,0.32512477,4.1482573,0.0035951615,0.025032977,0.013315413
