6539428293313757,-9.320942,0.06520442,-1.2415758,0.0054593193,-0.012117025,0.007989247
6539428359980788,-9.336196,0.08165507,-1.2053844,0.00838871,-0.02356828,0.0055924733
6539428426647820,-9.326325,0.098703936,-1.2517453,0.017842652,-0.025299285,0.0061250897
6539428493314851,-9.344272,0.1265205,-1.247857,0.021837277,-0.023435127,0.011983871
6539428559981882,-9.333803,0.08045866,-1.2559328,0.014380646,0.0034620073,0.008788172
6539428626648913,-9.380164,0.058624156,-1.212862,-0.008655018,0.029560216,-0.0039946237
6539428693315945,-9.366106,0.12771691,-1.253839,-0.0009320789,0.0115844095,-0.008788172
6539428759982976,-9.3511505,0.09750752,-1.2284154,0.0015978495,0.0069240145,0.0018641578
6539428826650007,-9.352945,0.077467635,-1.2269198,0.00079892477,-0.005193011,0.00013315413
6539428893317038,-9.3664055,0.109471634,-1.2134602,0.0035951615,-0.0055924733,-0.0035951615
6539428959984070,-9.357133,0.090029955,-1.2125629,0.009054481,-0.0039946237,0.005193011
6539429026651101,-9.345468,0.08973085,-1.2176477,0.0037283157,-0.004127778,0.0039946237
6539429093318132,-9.345468,0.10677971,-1.218844,0.0057256273,-0.0025299285,-0.001065233
6539429159985163,-9.334701,0.10049855,-1.2299109,0.005059857,0.00039946238,0.002130466
6539429226652195,-9.307182,0.09421739,-1.2840484,0.007190323,0.009720251,0.0017310036
6539429293319226,-9.373882,0.08883354,-1.2511472,-0.008255556,0.030359142,-0.0013315412
6539429359986257,-9.35833,0.11306087,-1.2454642,0.0030625449,0.013581721,0.001065233
6539429426653288,-9.359825,0.10767702,-1.2604194,-0.00026630826,0.004260932,-0.0017310036
6539429493320320,-9.319147,0.10737792,-1.2903296,-0.0034620073,0.012383334,0.00026630826
6539429559987351,-9.346964,0.08554341,-1.2702898,0.007856093,0.017975807,0.004260932
6539429626654382,-9.326325,0.10887343,-1.2810575,0.0046603945,0.02969337,0.0029293909
6539429693321413,-9.344272,0.09212367,-1.2640085,0.005059857,0.03328853,0.0009320789
6539429759988445,-9.319446,0.08673982,-1.294517,0.0038614697,0.044739787,0.0066577066
6539429826655476,-9.351749,0.0849452,-1.2954143,0.0037283157,0.05685681,0.010519176
6539429893322507,-9.299107,0.1372882,-1.4069797,0.0077229394,0.07682993,0.015179571
6539429959989538,-9.323633,0.11156536,-1.4150555,-0.009587097,0.09427312,0.009453943
6539430026656570,-9.283853,0.12323037,-1.4715859,-0.011983871,0.09706936,0.015445879
6539430093323601,-9.305089,0.119940236,-1.5122639,-0.010386022,0.10013191,0.016511112
6539430159990632,-9.229117,0.13968103,-1.5963118,-0.012516488,0.11704248,0.01065233
6539430226657663,-9.204889,0.1265205,-1.599602,0.011184947,0.14993155,0.007856093
6539430293324695,-9.205189,0.11934203,-1.6803597,0.041144624,0.18029068,-0.007057169
6539430359991726,-9.213862,0.22552353,-1.8335004,0.03994624,0.21357922,-0.008122402
6539430426658757,-9.198309,0.26739794,-2.0222342,0.006391398,0.2386122,-0.003195699
6539430493325788,-9.162417,0.2000998,-2.1529422,-0.025032977,0.2649767,-0.0074566314
6539430559992820,-9.107981,0.112761766,-2.2603202,-0.020106273,0.2870803,-0.017043728
6539430626659851,-8.988339,0.13369897,-2.5342982,0.0014646954,0.3268934,-0.020505736
